0, Papa Roach,aggressive_Last-Resort_Papa-Roach_Hm7vnOC4hoY.mp3,"This is my last resort, suffocation, no breathing
Don't give a fuck if I cut my arm, bleeding
This is my last resort

Cut my life into pieces
I've reached my last resort, suffocation, no breathing
Don't give a fuck if I cut my arm, bleeding
Do you even care if I die bleeding?
Would it be wrong, would it be right?
If I took my life tonight; chances are that I might
Mutilation out of sight
And I'm contemplating suicide

'Cause I'm losing my sight, losing my mind
Wish somebody would tell me I'm fine
Losing my sight, losing my mind
Wish somebody would tell me I'm fine

I never realized I was spread too thin
Till it was too late and I was empty within
Hungry, feeding on chaos and living in sin
Downward spiral, where do I begin?
It all started when I lost my mother
No love for myself and no love from another
Searching to find a lover on a higher level
Finding nothing but questions and devils

'Cause I'm losing my sight, losing my mind
Wish somebody would tell me I'm fine
Losing my sight, losing my mind
Wish somebody would tell me I'm fine
Nothing's all right, nothing is fine
I'm running and I'm cryin'

I'm cryin', I'm cryin'
I'm cryin', I'm cryin'

I can't go on living this way

Cut my life into pieces
This is my last resort, suffocation, no breathing
Don't give a fuck if I cut my arm, bleeding
Would it be wrong, would it be right?
If I took my life tonight; chances are that I might
Mutilation out of sight
And I'm contemplating suicide

'Cause I'm losing my sight, losing my mind
Wish somebody would tell me I'm fine
Losing my sight, losing my mind
Wish somebody would tell me I'm fine
Nothing's all right, nothing is fine
I'm running and I'm cryin'

I can't go on living this way

Can't go on living this way
Nothing's all right",aggressive, Last Resort,Hm7vnOC4hoY
,artist,file,lyric,mood,title,youtube_video_id
0, Young Money,aggressive_Trophies_Young-Money_KCtfyTewtJc.mp3,"Did y'all boys not get the memo
I do not stay at the Intercontinental
And anything I got is not a rental, I own that mothafucka
Figured out this shit, it's simple
My stock been going up like a crescendo
A bunch of handshakes from the fakes
But nigga I do not want to be friends though
I told y'all mothafuckas, man, this shit is not a love song
This a fuck a stripper on a mink rug song
This a fuck them boys forever, hold a grudge song
Pop some fucking champagne in the tub song, nigga, ""just because"" song

What's the move? Can I tell the truth?
If I was doing this for you then I'd have nothing left to prove
Nah, this for me, though
I'm just trynna stay alive and take care of my people
And they don't have no award for that, trophies, trophies
And they don't have no award for that
Shit don't come with trophies, ain't no envelopes to open
I just do it 'cause I'm 'sposed to, nigga

Bitch I go to Dreams with a suitcase
I got my whole country on a new wave
She like, ""I heard all your niggas stay where you stay""
House so big I haven't seen them boys in two days
Bitch, I use a walkie talkie just to get a beverage
I saw my parents split up right after the wedding
That taught my ass to stay committed, fuck the credit
Bitch check the numbers, I'm the one who really get it
I told y'all mothafuckas, man, this shit is not a love song
This a doing me and only God can judge song
I do not know what the fuck you thought it was song
Pop some fucking champagne in the tub song, nigga, ""just because"" song

What's the move? Can I tell the truth?
If I was doing this for you then I'd have nothing left to prove
Nah, this for me, though
I'm just trynna stay alive and take care of my people
And they don't have no award for that, trophies, trophies
And they don't have no award for that
Shit don't come with trophies, ain't no envelopes to open
I just do it 'cause I'm 'sposed to, nigga",aggressive, Trophies,KCtfyTewtJc
,artist,file,lyric,mood,title,youtube_video_id
0, D12,aggressive_Fight-Music_D12_rlytqMUyyyk.mp3,"(Hook: Eminem)
This kind of music, use it, and you get amped to do shit
Whenever you hear some shit and you can't refuse it
It's just some shit, for these kids, to trash they rooms with
Just refuse whenever they asked to do shit
The type of shit that you don't have to ask who produced it
You just know - that's the new shit
The type of shit that causes mass confusion
And drastic movement of people acting stupid

(Verse 1: Kon Artis)
I come to every club with intention to do harm
With a prosthetic arm and smelling like Boone's Farm
Hiding under tables as soon as I hear alarms
Paranoid thief that'll steal from his own mom
Kuniving Kon, artist with a bomb
Strapped to my stomach screaming, ""Let's get it on!""
A lush that love to drink, drunk driving a tank
Rollin' over a bank, cops see me and faint
It's drastic, I'm past my limit of coke
I think I'll up my high by slitting your throat
Push your baby carriage into the street, till it's mince meat
Your mens been beat the minute I step onto your street
This is fight music!

(Verse 2: Bizarre)
You know why my hands are so numb? (No)
Cause my grandmother sucked my dick and I didn't cum (oh)
Smacked this whore for talking crap (bitch)
So what if she's handicapped, the bitch said Bizarre couldn't rap!
I fucking hate you; I'll take your drawers down and rape you
While Dr. Dre videotapes you (hell yeah!)
Satan done got me on this song
Eating a hot dog reading the Holy Qu'ran, while I'm on the john
Tired of wearing this yellow thong
Take it back Sisqo, you know where it belongs (thong th-thong thong)
Now here's a gun, I'll put it in your palm
Now go over there and blow up Dru Hill's arms
Fuck your love songs!

(Verse 3: Proof)
Just bring who you gon' bring on, who you gon' swing on?
I'm King Kong, guns blow you to kingdom come
Show you machine gun funk
Sixteen m-16's and one pump
The snub in my paw, shove it in your jaws
Have you running out this fucking club in your drawers
We loving the broads, there's nothing to applaud
But fuck it it's all good, the hood is up in us all
It's fight music!

(Verse 4: Swifty McVay)
I'm a nigga that loves scuffles
And won't hesitate to sock you again for swollen knuckles
I'm like that, catch a nigga like bear traps
Blow his head back right in front of the precinct (YOU HEAR THAT!)
I slap your freak, bump you and won't speak
If you step on my feet, you get drowned in your own drink
I suffocated my shrink just for talking
Came back and fucked up his pallbearers and made them drop his coffin
It's fight music!

(Verse 5: Kuniva)
These beads I'm swinging is stinging them
See all these niggas? When I step in the club, I'm bringing them
If any nigga looking too hard, we Rodney King'n them
Malice green to them and gasolining them with premium
Light a cigarette, flick it at them or spit it at them
Hold up a picture of his family and kick it at him (no!)
Blast while you right hooking, right when your wife's looking
Fuck fight music, bitch, this is losing your life music!

(Verse 6: Eminem)
If I could capture the rage of today's youth and bottle it
Crush the glass from my bare hands and swallow it!
And spit it back in the faces of you racists
And hypocrites who think the same shit but don't say shit!
You Liberace's, Versace's, and you Nazis
Watch me, cause you figured you got me in this hot seat!
You motherfuckers wanna JUDGE me 'cause you're NOT me!
You'll never STOP me, I'm TOP speed as you POP me!
I came to save these new generations of babies!
From parents who failed to raise them 'cause they're lazy!
To grow to praise me I'm making them go crazy!
That's how I got this whole nation to embrace me!
And you fugazi if you think I'mma admit wrong!
I cripple any hypocritic critic I'm siced on!
And this song is for any kid who gets picked on!
A sick song to retaliate to, and it's called!

It's fight music!",aggressive, Fight Music,rlytqMUyyyk
,artist,file,lyric,mood,title,youtube_video_id
0, Stemm,aggressive_Face-The-Pain-2012_Stemm_hkD_y0C_wqA.mp3,"I need a minute to my-self

So I can drift away

You will never get to me, what can be done i'll do myself

So i can slip away

Watch you rise, and watch you fall

Watch you losing control

Now i see the way

Watch you rise, and watch you fall

Now im about to break

Watch you rise, and watch you fall

Watch you loosing control(Crawl inside my head)

Watch you rise, and watch you fall

Now im about to break

Face the pain, no escape can you step to this

Face the pain, Face the pain, It's ripping me into pieces

Face the pain, no escape can you step to this

Face the pain, Face the pain, It's ripping me into pieces

Face this mirrior in front of me, i see the image of myself

So i can drift away

My thought runs deep, i've trained to meet

Our solders are advancing south

So i can slip away

Watch you rise, and watch you fall

Watch you losing control

Now i see the way

Watch you rise, and watch you fall

Now im about to break

Watch you rise, and watch you fall

Watch you losing it all

Crawl inside my head

Watch you rise, and watch you fall

Now im about to break

Face the pain, no escape can you step to this

Face the pain, Face the pain, It's ripping me into pieces

Face the pain, no escape can you step to this

Face the pain, Face the pain, It's ripping me into pieces

Watch you rise, and watch you fall

Watch you rise, and watch you fall

Watch you losing control

Watch you losing control

Watch you rise, and watch you fall

Now im about to break

Break

Now im about to break

Face the pain, no escape can you step to this

Face the pain, Face the pain, It's ripping me into pieces

Face the pain, no escape can you step to this

Face the pain, Face the pain, It's ripping me into pieces

Pain

In to pieces

Pain

In to pieces",aggressive, Face The Pain 2012,hkD_y0C_wqA
,artist,file,lyric,mood,title,youtube_video_id
0, Soilwork,aggressive_Stabbing-the-Drama_Soilwork_GbZl3sdZ6iw.mp3,"Congratulations, you've found yourself
Been preaching too many times to a hysterical mind
So won't you fucking behave yourself
It's all in there without despair

So you've saved your soul?
It always depends who will deliver
Have you ever known
Such a beautiful mind that gives you shelter

I'm waiting for something to show, I might as well
Just drag me down so low

I'm down the drain and I've got nothing to fear
With a polluted mind
I had my share of losing
Don't you ever cross that line

So you've saved your soul?
It always depends who will deliver
Have you ever known
Such a beautiful mind that gives you shelter

Break the record, in a second
Cherish your mental weapons
Watch the progress from an aspect
That's stabbing the drama inside

I'm waiting for something to show, I might as well
Just drag me down so low
I'm aiming for something to show my punishment
For being down so low

I can't believe how it used to be
Selfish minds were abusing me
Self pity and determined to crawl
Manipulation of a merciful soul

I'm waiting for something to show, I might as well
Just drag me down so low
I'm aiming for something to show my punishment
For being down so low",aggressive, Stabbing the Drama,GbZl3sdZ6iw
,artist,file,lyric,mood,title,youtube_video_id
0, Avenged Sevenfold,aggressive_Nightmare_Avenged-Sevenfold_94bGzWyHbu0.mp3,"Dragged you down below, down to the devil's show
To be his guest forever 
(Peace of mind is less than never)

Hate to twist your mind, but God ain't on your side 
An old acquaintance severed
(Burn the world, your last endeavor)

Flesh is burning, you can smell it in the air
'Cause men like you have such an easy soul to steal 
So stand in line while they ink numbers in your head
You're now a slave until the end of time here
Nothing stops the madness turning
Haunting, yearning, pull the trigger

You should have known the price of evil
And it hurts to know that you belong here, yeah
Ooh, it's your fucking nightmare


Can't wake up in sweat, cause it ain't over yet
Still dancing with your demons
(Victim of your own creation)

Beyond the will to fight, where all that's wrong is right
Where hate don't need a reason
(Loathing self-assassination)

You've been lied to just to rape you of your sight
And now they have the nerve to tell you how to feel 
So sedated as they medicate your brain and while you slowly go insane they tell ya
(""Given with the best intentions, help you with your complications"")

You should have known the price of evil
And it hurts to know that you belong here, yeah
No one to call, everybody to fear
Your tragic fate is looking so clear, yeah
Ooh, it's your fucking nightmare

Fight 
Not to fail 
Not to fall 
Or you'll end up like the others

Die 
Die again 
Drenched in sin 
With no respect for another

Down 
Feel the fire 
Feel the hate 
Your pain is what we desire

Lost 
Hit the wall 
Watch you crawl 
Such a replaceable liar

And I know you hear their voices 
And I know they may seem real 
But our life's made up of choices 
They took for granted your soul and it's ours now to steal


You should have known the price of evil
And it hurts to know that you belong here, yeah
No one to call, everybody to fear
Your tragic fate is looking so clear, yeah
Ooh, it's your fucking nightmare",aggressive, Nightmare,94bGzWyHbu0
,artist,file,lyric,mood,title,youtube_video_id
0, Five Finger Death Punch,aggressive_House-of-The-Rising-Sun_Five-Finger-Death-Punch_sXYIxJScSik.mp3,"They call the Rising Sun
And it's been the ruin of many a poor boy
And God, I know I'm one

My mother was a tailor
She sewed my new blue jeans
My father was a gamblin' man
Down in Sin City

Now the only thing a gambler needs
Is a suitcase and a trunk
And the only time he's satisfied
Is when he's on a drunk

Well, I've got one foot on the platform
The other's on the train
I'm goin' back to Sin City
To wear that ball and chain

Well, mother, tell your children
Never do what I have done
Spend your lives in sin and misery
In the house of the rising sun

In the house of the rising sun

Well, there is a house in Sin City
They call the Rising Sun
And it's been the ruin of many a poor boy
And God, knows I, I'm one",aggressive, House of The Rising Sun,sXYIxJScSik
,artist,file,lyric,mood,title,youtube_video_id
0, Soilwork,aggressive_Nerve_Soilwork_nVXXTgBc9MY.mp3,"As it hits like a bomb
Tearing you apart as you're first in line
Entering the zone

Watch how it runs
A nerve-wrecking resistance
Watch how it burns
A venomous script's getting formed

You've travelled a long way to get here
And now its waking you up
Waking you up

Walk straight for a final solution
Walk straight, don't you be so cold
Walk straight with a clear resolution
I'll state my case and never turn

Watch how it runs, watch how it burns
And it's all a deception
Break it and learn, there's no return
For a presence like mine

You've travelled a long way to get here

It's getting all so clear now, all the things at last
An elapse of conscious progress will last for ever more

My courageous insanity follows an infinite time
I'll be attaching the world on my shoulders without a look inside
Inside

Walk straight for a final solution
Walk straight, don't you be so cold
Walk straight with a clear resolution
I'll state my case and never turn
Walk straight for a final solution
Walk straight, don't you be so cold
Walk straight with a clear resolution",aggressive, Nerve,nVXXTgBc9MY
,artist,file,lyric,mood,title,youtube_video_id
0, Limp Bizkit,aggressive_Take-A-Look-Around_Limp-Bizkit_HtPL2YhK6h0.mp3,"All the little girls fillin' up the world today
When the good comes to bad, the bad comes to good
But I'ma live my life like I should 

Now all the critics wanna hit it
Ya shit can how we did it just because they don't get it
But I'll stay fitted, new era committed
Now this red cap gets a rap from his critics

Do we always gotta cry?
Do we always gotta live inside a lie?
Life's just a blast, it's moving really fast
You better stay on top or life will kick you in the ass

Follow me into a solo
Remember that, kid, so, what you wanna do?
And where you gonna run when your starin' down the cable of a
A mic pointed at your grill like a gun?

Limp Bizkit is rockin' the set
It's like Russian Roulette when you're placin' your bet
So don't be upset when you're broke and your done
'Cause I'mma be the one till I jet 

I know why you wanna hate me
I know why you wanna hate me
I know why you wanna hate me
'Cause hate is all the world has ever seen lately

I know why you wanna hate me
I know why you wanna hate me
Now I know why you wanna hate me
'Cause hate is all the world has ever seen lately

Now you wanna hate me
'Cause hate is all the world has even seen lately
Now you wanna hate me
'Cause hate is all the world has even seen lately

Does anybody really know the secret
Or the combination for this life and where they keep it?
It's kinda sad when you don't know the meanin'
But everything happens for a reason 

I don't even know what I should say
'Cause I'm an idiot, a loser, a microphone abuser
I analyze every second I exist
Beatin' on my mind every second with my fist

Everybody wanna run, wanna run
Everybody wanna hide from the gun, from the gun
You can take a ride through this life, if you want
But you can't take that edge off that knife, no, sir

And now you want your money back, money back
But you're denied 'cause your brains fried from the sack
And there ain't nothing I can do
'Cause life is a lesson; you learn it when you're through

I know why you wanna hate me
I know why you wanna hate me
I know why you wanna hate me
'Cause hate is all the world has ever seen lately

I know why you wanna hate me
I know why you wanna hate me
Now I know why you wanna hate me
'Cause hate is all the world has ever seen lately

Now you wanna hate me
'Cause hate is all the world has ever seen lately
Now you wanna hate me
'Cause hate is all the world has ever seen lately

Now I know why
Now I know why


Now I know why

Now I know why


Now I know why you wanna hate me
Now I know why you wanna hate me
Now I know why you wanna hate me
'Cause hate is all the world has even seen lately

'Cause hate is all the world has even seen lately
'Cause hate is all the world has even seen lately",aggressive, Take A Look Around,HtPL2YhK6h0
,artist,file,lyric,mood,title,youtube_video_id
0, Eminem,aggressive_Not-Afraid_Eminem_j5-yKhDd64s.mp3,"to take a stand (to take a stand) 
Everybody  (everybody), come take my hand  (come take my hand) 
We'll walk this road together  through the storm
Whatever weather  cold or warm 
Just lettin' you know that, you're not alone 
Holla if you feel like  you've been down the same road

You can try and read my lyrics off of this paper, before I lay 'em
But you won't take the sting out these words, before I say 'em
'Cause ain't no way I'ma let you stop me from causin' mayhem
When I say I'ma do somethin' I do it, I don't give a damn

What you think, I'm doin' this for me, so fuck the world feed it beans
It's gassed up, if it thinks it's stoppin' me
I'ma be what I set out to be, without a doubt undoubtedly
And all those who looked down on me, I'm tearin' down your balcony

No if ands or buts, don't try to ask him why or how can he
From  down to the last  album, he's still shittin'
Whether he's on salary, paid hourly
Until he bows out or he shits his bowels out of him

Whichever comes first, for better or worse
He's married to the game, like a ""fuck you"" for Christmas
His gift is a curse, forget the earth, he's got the urge
To pull his dick from the dirt and fuck the whole universe

I'm not afraid  to take a stand 
Everybody , come take my hand 
We'll walk this road together, through the storm
Whatever weather, cold or warm
Just lettin' you know that, you're not alone
Holla if you feel like you've been down the same road

OK quit playin' with the scissors and shit, and cut the crap
I shouldn't have to rhyme these words in a rhythm, for you to know it's a rap
You said you was king, you lied through your teeth, for that
Fuck your feelin's, instead of gettin' crowned you're gettin' capped

And to the fans, I'll never let you down again, I'm back
I promise to never go back on that promise, in fact
Let's be honest, that last Relapse CD was eh
Perhaps I ran them accents into the ground

Relax, I ain't goin' back to that now
All I'm tryna say is get back, click-clack-bloww
'Cause I ain't playin' around, there's a game called circle
And I don't know how, I'm way too up to back down

But I think I'm still tryin' to figure this crap out
Thought I had it mapped out but I guess I didn't, this fuckin' black cloud
Still follows me around, but it's time to exorcise these demons
These motherfuckers are doin' jumpin' jacks now

I'm not afraid  to take a stand 
Everybody , come take my hand 
We'll walk this road together, through the storm
Whatever weather, cold or warm
Just lettin' you know that, you're not alone
Holla if you feel like, you've been down the same road

And I just can't keep livin' this way
So startin' today, I'm breakin' out of this cage
I'm standin' up, I'ma face my demons
I'm mannin' up, I'ma hold my ground
I've had enough, now I'm so fed up
Time to put my life back together right now

It was my decision to get clean, I did it for me
Admittedly, I probably did it subliminally for you
So I could come back a brand new me, you helped see me through
And don't even realize what you did, believe me you

I been through the ringer, but they can do little to the middle finger
I think I got a tear in my eye, I feel like the king of
My world, haters can make like bees with no stingers
And drop dead, no more beef flingers

No more drama from now on, I promise
To focus solely on handlin' my responsibilities as a father
So I solemnly swear to always treat this roof, like my daughters and raise it
You couldn't lift a single shingle on it

'Cause the way I feel, I'm strong enough to go to the club
Or the corner pub and lift the whole liquor counter up
'Cause I'm raisin' the bar, I shoot for the moon
But I'm too busy gazin' at stars, I feel amazin' and I'm not

I'm not afraid  to take a stand 
Everybody , come take my hand 
We'll walk this road together, through the storm
Whatever weather, cold or warm
Just lettin' you know that, you're not alone
Holla if you feel like, you've been down the same road",aggressive, Not Afraid,j5-yKhDd64s
,artist,file,lyric,mood,title,youtube_video_id
0, Limp Bizkit,aggressive_My-Generation_Limp-Bizkit_BE9CXWV1alg.mp3,"Limp Bizkit style!
John Otto, take 'em to the Matthews Bridge!

Can you feel it?

My g-g-generation!
Get up!
My g-g-generation!
Are you ready?

Do you know where you are?
Welcome to the jungle, punk, take a look around
It's Limp Bizkit fuckin' up your town,
We downloaded the Shockwave,
For all the ladies in the cave to get your groove on (groove on)
And maybe I'm the one who flew over the cuckoo's nest
Well, guess who's next? (who)
Generation X, generation strange
Sun don't even shine through our window pane (window pane)

So go ahead and talk shit
Talk shit about me
Go ahead and talk shit
About my g-g-generation

'Cause we don't, don't give a fuck and
We won't ever give a fuck
Until you, you give a fuck about me
And my generation

Hey kid, take my advice,
You don't want to step into a big pile of shit
Captain's drunk, your world is Titanic,
Floating on the funk, so get your groove on (groove on)
And maybe I am just a little fucked up
Life's just a little fucked up
Generation X, generation strange
Sun don't even shine through our window pane (window pane)

So go ahead and talk shit
Talk shit about me
Go ahead and talk shit
About my g-g-generation

'Cause we don't, don't give a fuck and
We won't ever give a fuck
Until you, you give a fuck about me
And my generation

We don't, don't give a fuck and
We won't ever give a fuck
Until you, you give a fuck about me
And my generation

Who gets the blame?
(Who gets the blame?)
You get the blame,
And I... get the blame
Who gets the blame?
(Who gets the blame?)
You get the blame,
And I... get the blame

But do you think we can fly?
(No way, no way)
Do you think we can fly?
(No way)
Do you... think we can fly?
Well, I do (I do)
I do... FLY!

DJ Lethal, bring it on!

Oh... yeah, come on!

So go ahead and talk shit
Talk shit about me
Go ahead and talk shit
About my g-g-generation

'Cause we don't, don't give a fuck and
We won't ever give a fuck
Until you, you give a fuck about me
And my generation

We don't, don't give a fuck and
We won't ever give a fuck
Until you, you give a fuck about me
And my generation

Oh yeah!",aggressive, My Generation,BE9CXWV1alg
,artist,file,lyric,mood,title,youtube_video_id
0, Pantera,aggressive_Walk_Pantera_AkFqg5wAuFk.mp3,"One step from lashing out at you
You want in to get under my skin and call yourself a friend
I've got more friends like you, what do I do?

Is there no standard anymore?
What it takes who I am where I've been belong
You can't be something you're not
Be yourself, by yourself, stay away from me
A lesson learned in life, known from the dawn of time

Re-spect, walk
What do you say?
Re-spect, walk
Are you talkin' to me?
Are you talkin' to me?

Run your mouth when I'm not around, it's easy to achieve
You cry to weak friends that sympathize
Can you hear the violins playing your song?
Those same friends tell me your every word

Is there no standard anymore?
What it takes who I am where I've been belong
You can't be something you're not
Be yourself, by yourself, stay away from me
A lesson learned in life, known from the dawn of time

Re-spect, walk
What do you say?
Re-spect, walk
Are you talkin' to me?

Re-spect, walk
What do you say?
Re-spect, walk
Are you talkin' to me?
Are you talkin' to me?
No way punk!

Re-spect, walk
What do you say?
Re-spect, walk
Are you talkin' to me?

Re-spect, walk
What do you say?
Re-spect, walk
Are you talkin' to me?
Are you talkin' to me?
Walk on home boy.",aggressive, Walk,AkFqg5wAuFk
,artist,file,lyric,mood,title,youtube_video_id
